key,status,merged_into_gene_id
A0A803ML05,truly_missing,
A0A803ML15,truly_missing,
A0A803ML18,truly_missing,
A0A803ML26,truly_missing,
A0A803ML30,truly_missing,
A0A803ML34,truly_missing,
A0A803ML38,truly_missing,
A0A803ML44,truly_missing,
A0A803ML49,truly_missing,
A0A803ML59,truly_missing,
A0A803ML61,truly_missing,
A0A803ML66,truly_missing,
A0A803ML71,truly_missing,
A0A803ML72,truly_missing,
A0A803ML90,truly_missing,
A0A803MLA4,truly_missing,
A0A803MLB6,truly_missing,
A0A803MLC0,truly_missing,
A0A803MLC1,truly_missing,
A0A803MLC2,truly_missing,
A0A803MLD1,truly_missing,
A0A803MLD2,truly_missing,
A0A803MLD3,truly_missing,
A0A803MLD4,truly_missing,
A0A803MLD9,truly_missing,
A0A803MLE6,truly_missing,
A0A803MLF2,truly_missing,
A0A803MLF5,truly_missing,
A0A803MLF7,truly_missing,
A0A803MLG8,truly_missing,
A0A803MLH0,truly_missing,
A0A803MLH1,truly_missing,
A0A803MLH9,truly_missing,
A0A803MLI0,truly_missing,
A0A803MLI2,truly_missing,
A0A803MLI3,truly_missing,
A0A803MLI8,truly_missing,
A0A803MLJ2,truly_missing,
A0A803MLJ5,truly_missing,
A0A803MLJ6,truly_missing,
A0A803MLJ7,truly_missing,
A0A803MLK2,truly_missing,
A0A803MLK3,truly_missing,
A0A803MLK8,truly_missing,
A0A803MLL2,truly_missing,
A0A803MLL6,truly_missing,
A0A803MLN3,truly_missing,
A0A803MLN5,truly_missing,
A0A803MLP2,truly_missing,
A0A803MLP3,truly_missing,
A0A803MLQ5,truly_missing,
A0A803MLQ7,truly_missing,
A0A803MLR0,truly_missing,
A0A803MLR3,truly_missing,
A0A803MLS3,truly_missing,
A0A803MLS4,truly_missing,
A0A803MLS5,truly_missing,
A0A803MLT1,truly_missing,
A0A803MLT5,truly_missing,
A0A803MLT6,truly_missing,
A0A803MLU2,truly_missing,
A0A803MLU7,truly_missing,
A0A803MLU9,truly_missing,
A0A803MLV1,truly_missing,
A0A803MLW7,truly_missing,
A0A803MLW8,truly_missing,
A0A803MLX7,truly_missing,
A0A803MLX8,truly_missing,
A0A803MLX9,truly_missing,
A0A803MLY6,truly_missing,
A0A803MLZ6,truly_missing,
A0A803MLZ7,truly_missing,
A0A803MLZ8,truly_missing,
A0A803MLZ9,truly_missing,
A0A803MM00,truly_missing,
A0A803MM04,truly_missing,
A0A803MM06,truly_missing,
A0A803MM08,truly_missing,
A0A803MM10,truly_missing,
A0A803MM11,truly_missing,
A0A803MM13,truly_missing,
A0A803MM14,truly_missing,
A0A803MM16,truly_missing,
A0A803MM22,truly_missing,
A0A803MM24,truly_missing,
A0A803MM35,truly_missing,
A0A803MM37,truly_missing,
A0A803MM38,truly_missing,
A0A803MM50,truly_missing,
A0A803MM53,truly_missing,
A0A803MM58,truly_missing,
A0A803MM61,truly_missing,
A0A803MM64,truly_missing,
A0A803MM68,truly_missing,
A0A803MM69,truly_missing,
A0A803MM75,truly_missing,
A0A803MM85,truly_missing,
A0A803MM87,truly_missing,
A0A803MM90,truly_missing,
A0A803MM91,truly_missing,
A0A803MM93,truly_missing,
A0A803MM97,truly_missing,
A0A803MMA0,truly_missing,
A0A803MMA7,truly_missing,
A0A803MMB5,truly_missing,
A0A803MMB6,truly_missing,
A0A803MME0,truly_missing,
A0A803MME9,truly_missing,
A0A803MMF1,truly_missing,
A0A803MMG3,truly_missing,
A0A803MMG4,truly_missing,
A0A803MMG5,truly_missing,
A0A803MMH1,truly_missing,
A0A803MMH9,truly_missing,
A0A803MMI4,truly_missing,
A0A803MMI6,truly_missing,
A0A803MMI7,truly_missing,
A0A803MMJ7,truly_missing,
A0A803MMJ8,truly_missing,
A0A803MMJ9,truly_missing,
A0A803MMK0,truly_missing,
A0A803MMK4,truly_missing,
A0A803MML1,truly_missing,
A0A803MMN3,truly_missing,
A0A803MMN6,truly_missing,
A0A803MMN9,truly_missing,
A0A803MMP2,truly_missing,
A0A803MMP4,truly_missing,
A0A803MMP6,truly_missing,
A0A803MMQ3,truly_missing,
A0A803MMQ6,truly_missing,
A0A803MMR0,truly_missing,
A0A803MMR1,truly_missing,
A0A803MMR6,truly_missing,
A0A803MMS5,truly_missing,
A0A803MMT7,truly_missing,
A0A803MMU1,truly_missing,
A0A803MMU3,truly_missing,
A0A803MMU9,truly_missing,
A0A803MMW2,truly_missing,
A0A803MMW6,truly_missing,
A0A803MMW7,truly_missing,
A0A803MMW8,truly_missing,
A0A803MMX5,truly_missing,
A0A803MMX8,truly_missing,
A0A803MMX9,truly_missing,
A0A803MMY0,truly_missing,
A0A803MMY4,truly_missing,
A0A803MMY5,truly_missing,
A0A803MMZ3,truly_missing,
A0A803MN01,truly_missing,
A0A803MN07,truly_missing,
A0A803MN11,truly_missing,
A0A803MN13,truly_missing,
A0A803MN17,truly_missing,
A0A803MN21,truly_missing,
A0A803MN30,truly_missing,
A0A803MN37,truly_missing,
A0A803MN38,truly_missing,
A0A803MN40,truly_missing,
A0A803MN44,truly_missing,
A0A803MN49,truly_missing,
A0A803MN50,truly_missing,
A0A803MN59,truly_missing,
A0A803MN67,truly_missing,
A0A803MN69,truly_missing,
A0A803MN70,truly_missing,
A0A803MN72,truly_missing,
A0A803MN80,merged_as_alt_id,GeneID:110704735
A0A803MN86,truly_missing,
A0A803MN90,truly_missing,
A0A803MN99,truly_missing,
A0A803MNA1,truly_missing,
A0A803MNA4,truly_missing,
A0A803MNA9,truly_missing,
A0A803MNB9,truly_missing,
A0A803MNC2,truly_missing,
A0A803MNC6,truly_missing,
A0A803MNC7,truly_missing,
A0A803MND1,truly_missing,
A0A803MND4,truly_missing,
A0A803MND6,truly_missing,
A0A803MND7,truly_missing,
A0A803MND8,truly_missing,
A0A803MND9,truly_missing,
A0A803MNE3,truly_missing,
A0A803MNE8,truly_missing,
A0A803MNE9,truly_missing,
A0A803MNF0,truly_missing,
A0A803MNF1,truly_missing,
A0A803MNF6,truly_missing,
A0A803MNF9,truly_missing,
A0A803MNH4,truly_missing,
A0A803MNH6,truly_missing,
A0A803MNJ0,truly_missing,
A0A803MNJ9,truly_missing,
A0A803MNK7,truly_missing,
A0A803MNL2,truly_missing,
A0A803MNL3,truly_missing,
A0A803MNL4,truly_missing,
A0A803MNL5,truly_missing,
A0A803MNM0,truly_missing,
A0A803MNN4,truly_missing,
A0A803MNN6,truly_missing,
A0A803MNN7,truly_missing,
A0A803MNP4,truly_missing,
A0A803MNP9,truly_missing,
A0A803MNQ4,truly_missing,
A0A803MNR9,truly_missing,
A0A803MNS5,truly_missing,
A0A803MNS8,truly_missing,
A0A803MNT0,truly_missing,
A0A803MNV6,truly_missing,
A0A803MNV9,truly_missing,
A0A803MNW8,truly_missing,
A0A803MNX8,truly_missing,
A0A803MNX9,truly_missing,
A0A803MNY0,truly_missing,
A0A803MNY3,truly_missing,
A0A803MNY8,truly_missing,
A0A803MNZ3,truly_missing,
A0A803MNZ5,truly_missing,
A0A803MNZ7,truly_missing,
A0A803MNZ9,truly_missing,
A0A803MP09,truly_missing,
A0A803MP16,truly_missing,
A0A803MP23,truly_missing,
A0A803MP26,truly_missing,
A0A803MP28,truly_missing,
A0A803MP36,truly_missing,
A0A803MP45,truly_missing,
A0A803MP49,truly_missing,
A0A803MP50,truly_missing,
A0A803MP55,truly_missing,
A0A803MP56,truly_missing,
A0A803MP69,truly_missing,
A0A803MP98,truly_missing,
A0A803MPA9,truly_missing,
A0A803MPB0,truly_missing,
A0A803MPC2,truly_missing,
A0A803MPC4,truly_missing,
A0A803MPC7,truly_missing,
A0A803MPD4,truly_missing,
A0A803MPE3,truly_missing,
A0A803MPE8,truly_missing,
A0A803MPG0,truly_missing,
A0A803MPG6,truly_missing,
A0A803MPG7,truly_missing,
A0A803MPH0,truly_missing,
A0A803MPI4,truly_missing,
A0A803MPI7,truly_missing,
A0A803MPJ3,truly_missing,
A0A803MPJ4,truly_missing,
A0A803MPJ9,truly_missing,
A0A803MPK3,truly_missing,
A0A803MPK5,truly_missing,
A0A803MPL5,truly_missing,
A0A803MPL7,truly_missing,
A0A803MPM3,truly_missing,
A0A803MPM4,truly_missing,
A0A803MPN1,truly_missing,
A0A803MPP1,truly_missing,
A0A803MPP6,truly_missing,
A0A803MPQ6,truly_missing,
A0A803MPR6,truly_missing,
A0A803MPR8,truly_missing,
A0A803MPS3,truly_missing,
A0A803MPS7,truly_missing,
A0A803MPU3,truly_missing,
A0A803MPV1,truly_missing,
A0A803MPV5,truly_missing,
A0A803MPV6,truly_missing,
A0A803MPY0,truly_missing,
A0A803MPY6,truly_missing,
A0A803MQ00,truly_missing,
A0A803MQ01,truly_missing,
A0A803MQ31,truly_missing,
A0A803MQ37,truly_missing,
A0A803MQ41,truly_missing,
A0A803MQ49,truly_missing,
A0A803MQ53,truly_missing,
A0A803MQ54,truly_missing,
A0A803MQ61,truly_missing,
A0A803MQ66,truly_missing,
A0A803MQ68,truly_missing,
A0A803MQ72,truly_missing,
A0A803MQ75,truly_missing,
A0A803MQ85,truly_missing,
A0A803MQ87,truly_missing,
A0A803MQ95,truly_missing,
A0A803MQ98,truly_missing,
A0A803MQB4,truly_missing,
A0A803MQB7,truly_missing,
A0A803MQB8,truly_missing,
A0A803MQC3,truly_missing,
A0A803MQC8,truly_missing,
A0A803MQD3,truly_missing,
A0A803MQE1,truly_missing,
A0A803MQE4,truly_missing,
A0A803MQE5,truly_missing,
A0A803MQE6,truly_missing,
A0A803MQE8,truly_missing,
A0A803MQH0,truly_missing,
A0A803MQH1,truly_missing,
A0A803MQH3,truly_missing,
A0A803MQH4,truly_missing,
A0A803MQH5,truly_missing,
A0A803MQJ6,truly_missing,
A0A803MQK5,truly_missing,
A0A803MQL2,truly_missing,
A0A803MQL4,truly_missing,
A0A803MQL5,truly_missing,
A0A803MQM5,truly_missing,
A0A803MQM7,truly_missing,
A0A803MQN0,truly_missing,
A0A803MQN1,truly_missing,
A0A803MQN4,truly_missing,
A0A803MQN6,truly_missing,
A0A803MQN7,truly_missing,
A0A803MQP3,truly_missing,
A0A803MQP5,truly_missing,
A0A803MQQ1,truly_missing,
A0A803MQQ5,truly_missing,
A0A803MQQ6,truly_missing,
A0A803MQQ9,truly_missing,
A0A803MQR0,truly_missing,
A0A803MQR5,truly_missing,
A0A803MQR6,truly_missing,
A0A803MQR7,truly_missing,
A0A803MQR9,truly_missing,
A0A803MQT6,truly_missing,
A0A803MQU3,truly_missing,
A0A803MQV3,truly_missing,
A0A803MQV6,truly_missing,
A0A803MQW0,truly_missing,
A0A803MQW2,truly_missing,
A0A803MQX2,truly_missing,
A0A803MQX4,truly_missing,
A0A803MQX5,truly_missing,
A0A803MQX8,truly_missing,
A0A803MQY3,truly_missing,
A0A803MQZ4,truly_missing,
A0A803MR03,truly_missing,
A0A803MR04,truly_missing,
A0A803MR15,truly_missing,
A0A803MR18,truly_missing,
A0A803MR24,truly_missing,
A0A803MR25,truly_missing,
A0A803MR29,truly_missing,
A0A803MR30,truly_missing,
A0A803MR39,truly_missing,
A0A803MR40,truly_missing,
A0A803MR50,truly_missing,
A0A803MR53,truly_missing,
A0A803MR57,truly_missing,
A0A803MR59,truly_missing,
A0A803MR61,truly_missing,
A0A803MR67,truly_missing,
A0A803MR71,truly_missing,
A0A803MR78,truly_missing,
A0A803MR90,truly_missing,
A0A803MR92,truly_missing,
A0A803MRA0,truly_missing,
A0A803MRA3,truly_missing,
A0A803MRB8,truly_missing,
A0A803MRC0,truly_missing,
A0A803MRC6,truly_missing,
A0A803MRD0,truly_missing,
A0A803MRD3,truly_missing,
A0A803MRE2,truly_missing,
A0A803MRE4,truly_missing,
A0A803MRE9,truly_missing,
A0A803MRF5,truly_missing,
A0A803MRG6,truly_missing,
A0A803MRH1,truly_missing,
A0A803MRH4,truly_missing,
A0A803MRJ6,truly_missing,
A0A803MRK0,truly_missing,
A0A803MRK3,truly_missing,
A0A803MRM0,truly_missing,
A0A803MRM4,truly_missing,
A0A803MRM6,truly_missing,
A0A803MRN3,truly_missing,
A0A803MRN8,truly_missing,
A0A803MRP0,truly_missing,
A0A803MRP1,truly_missing,
A0A803MRP2,truly_missing,
A0A803MRQ1,truly_missing,
A0A803MRQ4,truly_missing,
A0A803MRQ6,truly_missing,
A0A803MRQ7,truly_missing,
A0A803MRR6,truly_missing,
A0A803MRR9,truly_missing,
A0A803MRS6,truly_missing,
A0A803MRT3,truly_missing,
A0A803MRT8,truly_missing,
A0A803MRT9,truly_missing,
A0A803MRU2,truly_missing,
A0A803MRU3,truly_missing,
A0A803MRX5,truly_missing,
A0A803MRX7,truly_missing,
A0A803MRX8,truly_missing,
A0A803MRZ9,truly_missing,
A0A803MS00,truly_missing,
A0A803MS12,truly_missing,
A0A803MS19,truly_missing,
A0A803MS21,truly_missing,
A0A803MS22,truly_missing,
A0A803MS26,truly_missing,
A0A803MS32,truly_missing,
A0A803MS48,truly_missing,
A0A803MS53,truly_missing,
A0A803MS58,truly_missing,
A0A803MS65,truly_missing,
A0A803MS66,truly_missing,
A0A803MS70,truly_missing,
A0A803MS75,truly_missing,
A0A803MS79,truly_missing,
A0A803MSA1,truly_missing,
A0A803MSA6,truly_missing,
A0A803MSA9,truly_missing,
A0A803MSC2,truly_missing,
A0A803MSD6,truly_missing,
A0A803MSE3,truly_missing,
A0A803MSE6,truly_missing,
A0A803MSF0,truly_missing,
A0A803MSF1,truly_missing,
A0A803MSF3,truly_missing,
A0A803MSF5,truly_missing,
A0A803MSG2,truly_missing,
A0A803MSG4,truly_missing,
A0A803MSG5,truly_missing,
A0A803MSG9,truly_missing,
A0A803MSH0,truly_missing,
A0A803MSH4,truly_missing,
A0A803MSH6,truly_missing,
A0A803MSI2,truly_missing,
A0A803MSI5,truly_missing,
A0A803MSI6,truly_missing,
A0A803MSI7,truly_missing,
A0A803MSI8,truly_missing,
A0A803MSJ0,truly_missing,
A0A803MSJ5,truly_missing,
A0A803MSJ8,truly_missing,
A0A803MSJ9,truly_missing,
A0A803MSK4,truly_missing,
A0A803MSK8,truly_missing,
A0A803MSK9,truly_missing,
A0A803MSL3,truly_missing,
A0A803MSL6,truly_missing,
A0A803MSM2,truly_missing,
A0A803MSM5,truly_missing,
A0A803MSN3,truly_missing,
A0A803MSN5,truly_missing,
A0A803MSP0,truly_missing,
A0A803MSQ1,truly_missing,
A0A803MSR0,truly_missing,
A0A803MSR6,truly_missing,
A0A803MSS4,truly_missing,
A0A803MST2,truly_missing,
A0A803MST6,truly_missing,
A0A803MSU0,truly_missing,
A0A803MSV8,truly_missing,
A0A803MSW1,truly_missing,
A0A803MSX1,truly_missing,
A0A803MSX4,truly_missing,
A0A803MSX6,truly_missing,
A0A803MSY6,truly_missing,
A0A803MT04,truly_missing,
A0A803MT10,truly_missing,
A0A803MT15,truly_missing,
A0A803MT33,truly_missing,
A0A803MT35,truly_missing,
A0A803MT37,truly_missing,
A0A803MT61,truly_missing,
A0A803MT62,truly_missing,
A0A803MT65,merged_as_alt_id,GeneID:110704095
A0A803MT70,truly_missing,
A0A803MT71,truly_missing,
A0A803MT72,truly_missing,
A0A803MT74,truly_missing,
A0A803MT77,truly_missing,
A0A803MT88,truly_missing,
A0A803MT91,truly_missing,
A0A803MTA0,truly_missing,
A0A803MTB2,truly_missing,
A0A803MTB3,merged_as_alt_id,GeneID:110704131
A0A803MTB4,merged_as_alt_id,GeneID:110704132
A0A803MTB5,merged_as_alt_id,GeneID:110704133
A0A803MTB7,merged_as_alt_id,GeneID:110704063
A0A803MTC2,truly_missing,
A0A803MTC5,truly_missing,
A0A803MTG1,truly_missing,
A0A803MTH9,truly_missing,
A0A803MTJ6,truly_missing,
A0A803MTJ8,truly_missing,
A0A803MTK0,truly_missing,
A0A803MTK3,truly_missing,
A0A803MTL4,truly_missing,
A0A803MTL8,truly_missing,
A0A803MTL9,truly_missing,
A0A803MTM0,truly_missing,
A0A803MTM2,truly_missing,
A0A803MTM6,truly_missing,
A0A803MTN3,truly_missing,
A0A803MTN9,truly_missing,
A0A803MTP5,truly_missing,
A0A803MTQ0,truly_missing,
A0A803MTQ8,truly_missing,
A0A803MTR7,truly_missing,
A0A803MTS9,truly_missing,
A0A803MTV0,truly_missing,
A0A803MTV7,truly_missing,
A0A803MTX1,truly_missing,
A0A803MTY1,truly_missing,
A0A803MTY2,truly_missing,
A0A803MTY3,truly_missing,
A0A803MTY4,truly_missing,
A0A803MTZ8,truly_missing,
A0A803MU00,truly_missing,
A0A803MU01,truly_missing,
A0A803MU07,truly_missing,
A0A803MU18,truly_missing,
A0A803MU23,truly_missing,
A0A803MU52,truly_missing,
A0A803MU58,truly_missing,
A0A803MU64,truly_missing,
A0A803MU74,truly_missing,
A0A803MU84,truly_missing,
A0A803MU87,truly_missing,
A0A803MU89,truly_missing,
A0A803MU91,truly_missing,
A0A803MU92,truly_missing,
A0A803MU95,truly_missing,
A0A803MUB7,truly_missing,
A0A803MUC6,truly_missing,
A0A803MUC7,truly_missing,
A0A803MUC8,truly_missing,
A0A803MUD9,truly_missing,
A0A803MUE4,truly_missing,
A0A803MUE5,truly_missing,
A0A803MUF9,truly_missing,
A0A803MUG5,truly_missing,
A0A803MUG7,truly_missing,
A0A803MUG9,truly_missing,
A0A803MUH1,truly_missing,
A0A803MUI1,truly_missing,
A0A803MUJ0,truly_missing,
A0A803MUJ4,truly_missing,
A0A803MUJ6,truly_missing,
A0A803MUL1,truly_missing,
A0A803MUL7,truly_missing,
A0A803MUM3,truly_missing,
A0A803MUN5,truly_missing,
A0A803MUP0,truly_missing,
A0A803MUP3,truly_missing,
A0A803MUP4,truly_missing,
A0A803MUQ6,truly_missing,
A0A803MUR9,truly_missing,
A0A803MUS2,truly_missing,
A0A803MUT3,truly_missing,
A0A803MUU6,truly_missing,
A0A803MUU9,truly_missing,
A0A803MUV1,truly_missing,
A0A803MUV4,truly_missing,
A0A803MUV7,truly_missing,
A0A803MUW3,truly_missing,
A0A803MUX3,truly_missing,
A0A803MUY1,truly_missing,
A0A803MUY5,truly_missing,
A0A803MUZ0,truly_missing,
A0A803MUZ4,truly_missing,
A0A803MV03,truly_missing,
A0A803MV04,truly_missing,
A0A803MV07,truly_missing,
A0A803MV08,truly_missing,
A0A803MV10,truly_missing,
A0A803MV11,truly_missing,
A0A803MV19,truly_missing,
A0A803MV25,truly_missing,
A0A803MV28,truly_missing,
A0A803MV29,truly_missing,
A0A803MV32,truly_missing,
A0A803MV33,truly_missing,
A0A803MV34,truly_missing,
A0A803MV38,truly_missing,
A0A803MV61,truly_missing,
A0A803MV67,truly_missing,
A0A803MV71,truly_missing,
A0A803MV75,truly_missing,
A0A803MV91,truly_missing,
A0A803MV92,truly_missing,
A0A803MV94,truly_missing,
A0A803MV97,truly_missing,
A0A803MV98,truly_missing,
A0A803MV99,truly_missing,
A0A803MVA3,truly_missing,
A0A803MVA7,truly_missing,
A0A803MVA8,truly_missing,
A0A803MVB3,truly_missing,
A0A803MVB7,truly_missing,
A0A803MVB8,truly_missing,
A0A803MVC7,truly_missing,
A0A803MVC8,truly_missing,
A0A803MVC9,truly_missing,
A0A803MVD0,truly_missing,
A0A803MVD3,truly_missing,
A0A803MVD4,truly_missing,
A0A803MVD6,truly_missing,
A0A803MVF6,truly_missing,
A0A803MVH7,truly_missing,
A0A803MVI3,truly_missing,
A0A803MVK6,truly_missing,
A0A803MVL3,truly_missing,
A0A803MVM5,truly_missing,
A0A803MVN6,truly_missing,
A0A803MVN7,truly_missing,
A0A803MVP3,truly_missing,
A0A803MVP6,truly_missing,
A0A803MVQ2,truly_missing,
A0A803MVQ4,truly_missing,
A0A803MVQ7,truly_missing,
A0A803MVT0,truly_missing,
A0A803MVT1,truly_missing,
A0A803MVT8,truly_missing,
A0A803MVU1,truly_missing,
A0A803MVU8,truly_missing,
A0A803MVW1,truly_missing,
A0A803MVX5,merged_as_alt_id,GeneID:110700153
A0A803MVX7,truly_missing,
A0A803MVY1,truly_missing,
A0A803MW05,merged_as_alt_id,GeneID:110700178
A0A803MW09,truly_missing,
A0A803MW13,truly_missing,
A0A803MW19,truly_missing,
A0A803MW22,truly_missing,
A0A803MW40,truly_missing,
A0A803MW46,truly_missing,
A0A803MW61,truly_missing,
A0A803MW63,truly_missing,
A0A803MW70,truly_missing,
A0A803MW78,truly_missing,
A0A803MW89,truly_missing,
A0A803MWA8,truly_missing,
A0A803MWD0,truly_missing,
A0A803MWE7,truly_missing,
A0A803MWH0,truly_missing,
A0A803MWI0,truly_missing,
A0A803MWI4,truly_missing,
A0A803MWI6,truly_missing,
A0A803MWJ0,truly_missing,
A0A803MWJ1,truly_missing,
A0A803MWJ2,truly_missing,
A0A803MWJ3,truly_missing,
A0A803MWK3,truly_missing,
A0A803MWK5,truly_missing,
A0A803MWK9,truly_missing,
A0A803MWL6,truly_missing,
A0A803MWM0,truly_missing,
A0A803MWM2,truly_missing,
A0A803MWM8,truly_missing,
A0A803MWN2,truly_missing,
A0A803MWQ7,truly_missing,
A0A803MWS2,truly_missing,
A0A803MWS3,truly_missing,
A0A803MWT3,truly_missing,
A0A803MWT5,truly_missing,
A0A803MWT7,truly_missing,
A0A803MWT8,truly_missing,
A0A803MWU8,truly_missing,
A0A803MWV4,truly_missing,
A0A803MWV5,truly_missing,
A0A803MWX0,truly_missing,
A0A803MWZ1,merged_as_alt_id,GeneID:110703675
A0A803MWZ3,truly_missing,
A0A803MWZ7,truly_missing,
A0A803MWZ9,truly_missing,
A0A803MX00,truly_missing,
A0A803MX26,truly_missing,
A0A803MX27,truly_missing,
A0A803MX29,truly_missing,
A0A803MX32,truly_missing,
A0A803MX37,truly_missing,
A0A803MX45,truly_missing,
A0A803MX51,truly_missing,
A0A803MX56,truly_missing,
A0A803MX57,truly_missing,
A0A803MX63,truly_missing,
A0A803MX66,truly_missing,
A0A803MX77,truly_missing,
A0A803MX79,truly_missing,
A0A803MX90,truly_missing,
A0A803MXA3,truly_missing,
A0A803MXA4,truly_missing,
A0A803MXA9,truly_missing,
A0A803MXB8,truly_missing,
A0A803MXC2,truly_missing,
A0A803MXC3,truly_missing,
A0A803MXC6,truly_missing,
A0A803MXD0,truly_missing,
A0A803MXE1,truly_missing,
A0A803MXE5,truly_missing,
A0A803MXE7,truly_missing,
A0A803MXH0,truly_missing,
A0A803MXI6,truly_missing,
A0A803MXI7,truly_missing,
A0A803MXJ0,truly_missing,
A0A803MXK1,truly_missing,
A0A803MXK2,truly_missing,
A0A803MXK5,truly_missing,
A0A803MXL5,truly_missing,
A0A803MXL9,truly_missing,
A0A803MXM0,truly_missing,
A0A803MXP6,truly_missing,
A0A803MXQ7,truly_missing,
A0A803MXQ8,truly_missing,
A0A803MXR2,truly_missing,
A0A803MXS0,truly_missing,
A0A803MXS6,truly_missing,
A0A803MXT0,truly_missing,
A0A803MXT9,truly_missing,
A0A803MXW9,truly_missing,
A0A803MXX3,truly_missing,
A0A803MXX4,truly_missing,
A0A803MXX7,truly_missing,
A0A803MXZ0,truly_missing,
A0A803MXZ7,truly_missing,
A0A803MY33,truly_missing,
A0A803MY40,truly_missing,
A0A803MY41,truly_missing,
A0A803MY53,truly_missing,
A0A803MY66,truly_missing,
A0A803MY81,truly_missing,
A0A803MY88,truly_missing,
A0A803MY89,truly_missing,
A0A803MY93,truly_missing,
A0A803MY94,truly_missing,
A0A803MYA1,truly_missing,
A0A803MYC1,truly_missing,
A0A803MYD6,truly_missing,
A0A803MYE1,truly_missing,
A0A803MYE7,truly_missing,
A0A803MYF1,truly_missing,
A0A803MYF7,truly_missing,
A0A803MYH1,truly_missing,
A0A803MYH4,truly_missing,
A0A803MYH6,truly_missing,
A0A803MYI6,truly_missing,
A0A803MYJ8,truly_missing,
A0A803MYK7,truly_missing,
A0A803MYL1,truly_missing,
A0A803MYL5,truly_missing,
A0A803MYM0,truly_missing,
A0A803MYN1,truly_missing,
A0A803MYP0,truly_missing,
A0A803MYP9,truly_missing,
A0A803MYQ1,truly_missing,
A0A803MYQ5,truly_missing,
A0A803MYR1,truly_missing,
A0A803MYR3,truly_missing,
A0A803MYR7,truly_missing,
A0A803MYS8,truly_missing,
A0A803MYS9,truly_missing,
A0A803MYU5,truly_missing,
A0A803MYU9,truly_missing,
A0A803MYV9,truly_missing,
A0A803MYW0,truly_missing,
A0A803MYX3,truly_missing,
A0A803MYX4,truly_missing,
A0A803MZ00,truly_missing,
A0A803MZ02,truly_missing,
A0A803MZ05,truly_missing,
A0A803MZ10,truly_missing,
A0A803MZ21,truly_missing,
A0A803MZ23,truly_missing,
A0A803MZ29,truly_missing,
A0A803MZ34,truly_missing,
A0A803MZ35,truly_missing,
A0A803MZ39,truly_missing,
A0A803MZ43,truly_missing,
A0A803MZ47,truly_missing,
A0A803MZ53,truly_missing,
A0A803MZ55,truly_missing,
A0A803MZ59,truly_missing,
A0A803MZ61,truly_missing,
A0A803MZ74,truly_missing,
A0A803MZ91,truly_missing,
A0A803MZ94,truly_missing,
A0A803MZB1,truly_missing,
A0A803MZB6,truly_missing,
A0A803MZB7,truly_missing,
A0A803MZB9,truly_missing,
A0A803MZD8,truly_missing,
A0A803MZF4,truly_missing,
A0A803MZF9,truly_missing,
A0A803MZG2,truly_missing,
A0A803MZH7,truly_missing,
A0A803MZI5,truly_missing,
A0A803MZI6,truly_missing,
A0A803MZI9,truly_missing,
A0A803MZJ2,truly_missing,
A0A803MZJ8,truly_missing,
A0A803MZK1,truly_missing,
A0A803MZL5,truly_missing,
A0A803MZL9,truly_missing,
A0A803MZM0,truly_missing,
A0A803MZM3,truly_missing,
A0A803MZM4,truly_missing,
A0A803MZM8,truly_missing,
A0A803MZP1,truly_missing,
A0A803MZP7,truly_missing,
A0A803MZP8,truly_missing,
A0A803MZP9,truly_missing,
A0A803MZQ6,truly_missing,
A0A803MZQ9,truly_missing,
A0A803MZR3,truly_missing,
A0A803MZS6,truly_missing,
A0A803MZT7,truly_missing,
A0A803MZU9,truly_missing,
A0A803MZW2,truly_missing,
A0A803MZZ6,truly_missing,
A0A803N000,truly_missing,
A0A803N007,truly_missing,
A0A803N008,truly_missing,
A0A803N011,truly_missing,
A0A803N017,truly_missing,
A0A803N024,truly_missing,
A0A803N025,truly_missing,
A0A803N034,truly_missing,
A0A803N041,truly_missing,
A0A803N044,truly_missing,
A0A803N051,truly_missing,
A0A803N052,truly_missing,
A0A803N056,truly_missing,
A0A803N062,truly_missing,
A0A803N065,truly_missing,
A0A803N067,truly_missing,
A0A803N084,truly_missing,
A0A803N0A7,truly_missing,
A0A803N0C2,truly_missing,
A0A803N0D2,truly_missing,
A0A803N0F4,truly_missing,
A0A803N0G2,truly_missing,
A0A803N0H0,truly_missing,
A0A803N0H3,truly_missing,
A0A803N0H4,truly_missing,
A0A803N0J7,truly_missing,
A0A803N0L0,truly_missing,
A0A803N0L3,truly_missing,
A0A803N0L7,truly_missing,
A0A803N0M3,truly_missing,
A0A803N0P4,truly_missing,
A0A803N0P9,truly_missing,
A0A803N0Q4,truly_missing,
A0A803N0U0,truly_missing,
A0A803N0U2,truly_missing,
A0A803N0V2,truly_missing,
A0A803N0V3,truly_missing,
A0A803N0X1,truly_missing,
A0A803N0X4,truly_missing,
A0A803N0X8,truly_missing,
A0A803N0Z0,truly_missing,
A0A803N106,truly_missing,
A0A803N108,truly_missing,
A0A803N116,truly_missing,
A0A803N122,truly_missing,
A0A803N126,truly_missing,
A0A803N128,truly_missing,
A0A803N137,truly_missing,
A0A803N138,truly_missing,
A0A803N154,truly_missing,
A0A803N156,truly_missing,
A0A803N163,truly_missing,
A0A803N166,truly_missing,
A0A803N171,truly_missing,
A0A803N172,truly_missing,
A0A803N173,truly_missing,
A0A803N174,truly_missing,
A0A803N180,truly_missing,
A0A803N185,truly_missing,
